restaurant_id,cuisines,primary_cuisine,aggregate_rating,price_range,average_cost_for_two,votes,popularity_score
18429188,"north indian, chinese, south indian",north indian,0.0,1,300,0,0.3
310164,north indian,north indian,3.0,2,500,10,0.3
7712,"mughlai, north indian, chinese",mughlai,3.2,2,500,18,0.3
18311948,"north indian, fast food",north indian,3.0,2,700,6,0.3
7483,"bakery, desserts",bakery,3.5,1,400,26,0.3
18355004,"fast food, beverages",fast food,0.0,1,100,0,0.3
18291238,healthy food,healthy food,0.0,2,600,2,0.3
18472436,"chinese, thai",chinese,3.1,3,1100,5,0.3
9037,"north indian, street food, south indian, fast food, chinese",north indian,2.6,2,500,55,0.3
18391581,"healthy food, juices",healthy food,3.1,1,200,8,0.3
7077,cafe,cafe,2.6,2,750,29,0.3
306586,pizza,pizza,3.2,2,800,69,0.3
306495,"pizza, fast food",pizza,3.3,2,700,69,0.3
9061,south indian,south indian,3.2,2,500,36,0.3
18357946,"burger, desserts, fast food",burger,3.4,2,600,36,0.3
308991,"ice cream, desserts",ice cream,3.3,1,200,18,0.3
7071,"desserts, ice cream",desserts,2.7,1,250,17,0.3
18282040,beverages,beverages,3.2,1,400,19,0.3
8379,"american, fast food",american,2.6,2,500,47,0.3
9040,"desserts, ice cream",desserts,3.3,1,150,18,0.3
18367984,fast food,fast food,2.8,1,400,6,0.3
4455,chinese,chinese,2.6,2,800,71,0.3
4454,"north indian, mughlai",north indian,2.6,2,700,46,0.3
4560,cafe,cafe,3.6,2,600,53,0.3
4563,"ice cream, desserts",ice cream,3.9,1,400,51,0.3
5062,"continental, north indian, italian",continental,3.7,3,1600,792,0.3
4568,italian,italian,3.8,4,2000,601,0.3
4566,"american, fast food, salad, healthy food",american,3.5,2,500,65,0.3
18383434,"ice cream, beverages",ice cream,3.9,1,250,31,0.3
308972,beverages,beverages,3.5,1,250,35,0.3
307560,"ice cream, desserts",ice cream,0.0,1,200,0,0.3
18336478,"italian, continental, fast food, north indian",italian,0.0,3,1000,3,0.3
309004,fast food,fast food,0.0,1,100,1,0.3
18492109,"european, american, street food",european,0.0,1,400,1,0.3
6283,"north indian, mughlai",north indian,2.9,1,400,5,0.3
6356,"north indian, chinese, finger food",north indian,2.8,2,600,6,0.3
18356800,finger food,finger food,3.1,2,600,14,0.3
18253103,"north indian, street food, fast food, chinese, south indian, mithai",north indian,3.0,2,500,4,0.3
304152,cafe,cafe,2.7,1,450,16,0.3
18287392,cafe,cafe,3.4,1,350,21,0.3
3116,"cafe, north indian, fast food",cafe,3.2,2,600,38,0.3
308620,"north indian, chinese",north indian,2.8,3,1100,8,0.3
300608,chinese,chinese,2.9,1,200,4,0.3
302162,"north indian, fast food, chinese, japanese, asian, italian",north indian,2.9,2,900,32,0.3
308187,"pizza, fast food",pizza,3.1,2,700,29,0.3
8292,"cafe, fast food, asian, italian",cafe,2.8,2,700,19,0.3
307114,"north indian, chinese, tibetan, italian, fast food",north indian,3.2,2,550,18,0.3
18408059,"chinese, thai, seafood, north indian, italian",chinese,3.0,2,600,5,0.3
308614,"north indian, chinese, south indian",north indian,2.9,2,500,11,0.3
304217,"north indian, bengali",north indian,2.9,1,300,7,0.3
302724,"north indian, chinese",north indian,2.9,2,850,8,0.3
5799,south indian,south indian,2.9,1,250,4,0.3
3117,"north indian, chinese, continental",north indian,2.8,2,800,17,0.3
300639,north indian,north indian,3.0,1,200,8,0.3
18384879,biryani,biryani,3.0,1,200,6,0.3
18481280,fast food,fast food,3.0,1,250,4,0.3
300635,"street food, mithai",street food,3.0,1,200,9,0.3
302159,"north indian, chinese, fast food",north indian,3.2,1,400,18,0.3
18204494,"north indian, chinese, continental",north indian,3.0,2,900,10,0.3
305135,"north indian, continental",north indian,3.1,3,1000,17,0.3
302155,"north indian, chinese, fast food",north indian,3.1,1,300,28,0.3
3119,"north indian, chinese, continental, italian",north indian,2.9,2,800,32,0.3
3254,"chinese, continental, north indian",chinese,3.0,2,700,22,0.3
302272,north indian,north indian,2.8,2,800,18,0.3
300616,"fast food, chinese, mithai, street food",fast food,2.9,1,200,4,0.3
5796,"north indian, chinese, italian, continental",north indian,3.2,2,700,679,0.3
310595,"north indian, mughlai, chinese",north indian,2.7,3,1000,19,0.3
303788,"fast food, continental, italian, bakery",fast food,3.2,2,600,22,0.3
305490,north indian,north indian,3.0,2,500,5,0.3
300620,north indian,north indian,3.3,1,300,25,0.3
18218076,mughlai,mughlai,3.1,1,350,6,0.3
308682,"italian, pizza, fast food",italian,2.8,2,800,26,0.3
18198465,"continental, fast food",continental,3.1,3,1300,14,0.3
311879,"north indian, chinese",north indian,3.2,1,200,12,0.3
1888,"north indian, mughlai",north indian,2.7,2,500,37,0.3
301191,"north indian, chinese, fast food",north indian,2.9,2,600,9,0.3
6345,"north indian, mughlai",north indian,2.8,2,800,8,0.3
18272388,street food,street food,3.1,1,100,5,0.3
6355,"south indian, north indian",south indian,2.9,1,300,8,0.3
300571,"south indian, north indian",south indian,2.7,1,250,7,0.3
302173,north indian,north indian,2.7,1,200,12,0.3
5801,"chinese, italian, north indian",chinese,3.4,2,600,37,0.3
18261165,"north indian, chinese, continental, thai",north indian,3.0,2,850,8,0.3
302188,"continental, north indian, chinese",continental,3.2,3,1400,18,0.3
18017258,"north indian, continental",north indian,2.8,2,600,10,0.3
3094,"north indian, mughlai, chinese",north indian,3.0,2,900,11,0.3
3118,north indian,north indian,3.0,2,600,16,0.3
6359,"north indian, chinese, continental",north indian,2.9,2,550,7,0.3
18252250,north indian,north indian,2.8,1,200,4,0.3
5949,north indian,north indian,2.7,3,1100,13,0.3
18409188,"street food, north indian, south indian, mithai",street food,3.5,1,400,27,0.3
5753,north indian,north indian,3.5,1,400,39,0.3
18354666,"cafe, italian",cafe,0.0,2,600,3,0.3
305025,beverages,beverages,0.0,1,100,1,0.3
311468,street food,street food,0.0,1,100,1,0.3
18381669,"north indian, chinese",north indian,0.0,3,1000,2,0.3
18273527,north indian,north indian,2.2,1,400,16,0.3
6075,street food,street food,4.3,1,100,1317,0.3
306750,"chinese, fast food",chinese,2.9,1,300,5,0.3
306739,chinese,chinese,2.9,1,200,5,0.3
18312564,"fast food, pizza",fast food,3.0,2,600,7,0.3
306741,"north indian, mughlai, chinese",north indian,2.9,1,400,4,0.3
9974,"north indian, mughlai",north indian,2.9,1,400,7,0.3
300529,"street food, desserts",street food,3.0,1,200,10,0.3
312169,"pizza, fast food",pizza,2.7,2,650,8,0.3
301783,"desserts, street food",desserts,2.9,1,100,5,0.3
9218,north indian,north indian,2.8,1,200,6,0.3
301994,north indian,north indian,3.0,1,450,5,0.3
306729,north indian,north indian,3.0,1,150,6,0.3
9207,"mithai, street food",mithai,2.8,1,100,6,0.3
306743,"mithai, street food",mithai,0.0,1,100,2,0.3
306733,north indian,north indian,0.0,1,150,2,0.3
302042,mithai,mithai,0.0,1,100,2,0.3
18231755,"mithai, street food, north indian, south indian",mithai,0.0,1,200,1,0.3
18228878,north indian,north indian,0.0,1,300,0,0.3
302011,mithai,mithai,0.0,1,100,1,0.3
18366001,north indian,north indian,0.0,1,200,0,0.3
18368020,north indian,north indian,0.0,1,200,1,0.3
301786,fast food,fast food,0.0,1,200,0,0.3
302221,"mithai, street food",mithai,0.0,1,100,1,0.3
302175,north indian,north indian,0.0,1,350,2,0.3
18431171,"north indian, mughlai, chinese",north indian,0.0,2,600,1,0.3
17989108,north indian,north indian,0.0,1,150,0,0.3
18449798,"pizza, fast food",pizza,0.0,2,700,1,0.3
313287,"desserts, ice cream, fast food",desserts,0.0,1,200,1,0.3
312161,"ice cream, bakery",ice cream,0.0,1,200,0,0.3
18368003,north indian,north indian,0.0,1,100,0,0.3
312153,chinese,chinese,0.0,1,200,2,0.3
18449651,chinese,chinese,0.0,2,600,2,0.3
18431159,mughlai,mughlai,0.0,1,450,1,0.3
18350870,"pizza, fast food",pizza,0.0,2,500,1,0.3
302002,street food,street food,0.0,1,100,1,0.3
312146,street food,street food,0.0,1,150,3,0.3
18431173,"north indian, south indian, chinese",north indian,0.0,1,400,0,0.3
18372324,chinese,chinese,0.0,1,250,0,0.3
18445631,"chinese, fast food",chinese,0.0,1,200,1,0.3
18431151,mughlai,mughlai,0.0,1,350,1,0.3
18378581,"chinese, north indian",chinese,0.0,1,350,0,0.3
18406823,fast food,fast food,0.0,1,150,0,0.3
301867,bakery,bakery,0.0,1,100,3,0.3
306657,pizza,pizza,0.0,1,200,0,0.3
306747,street food,street food,0.0,1,100,1,0.3
18376478,"north indian, chinese",north indian,0.0,2,500,2,0.3
301775,"pizza, fast food",pizza,0.0,2,500,2,0.3
313012,"pizza, fast food",pizza,0.0,2,500,2,0.3
18466429,north indian,north indian,0.0,1,100,0,0.3
18222029,"north indian, fast food, mithai",north indian,0.0,1,200,1,0.3
302782,"mithai, street food",mithai,0.0,1,100,1,0.3
18440259,north indian,north indian,0.0,2,500,3,0.3
18369764,"north indian, mughlai, chinese",north indian,0.0,2,550,0,0.3
17989110,north indian,north indian,0.0,1,400,1,0.3
18369751,north indian,north indian,0.0,1,200,1,0.3
302046,biryani,biryani,0.0,1,200,1,0.3
18431105,"bakery, fast food",bakery,0.0,1,400,0,0.3
18489651,"north indian, chinese",north indian,0.0,2,500,1,0.3
306749,fast food,fast food,0.0,1,200,3,0.3
308128,street food,street food,0.0,1,100,1,0.3
306653,street food,street food,0.0,1,50,1,0.3
18433910,"burger, fast food",burger,3.2,2,500,10,0.3
18435287,"cafe, tea",cafe,3.2,1,400,4,0.3
18433897,"chinese, thai",chinese,0.0,2,900,2,0.3
18435820,pizza,pizza,0.0,2,600,0,0.3
18435289,"pizza, fast food",pizza,0.0,2,700,0,0.3
18438424,"burger, desserts, fast food",burger,0.0,2,600,0,0.3
18435290,beverages,beverages,0.0,1,400,2,0.3
18433864,"mughlai, north indian",mughlai,0.0,2,650,1,0.3
18435829,"chinese, fast food",chinese,0.0,1,350,0,0.3
7618,"fast food, north indian",fast food,3.3,1,400,46,0.3
3637,"north indian, mughlai",north indian,3.4,2,550,66,0.3
302277,bakery,bakery,3.1,2,700,11,0.3
18216942,"chinese, thai",chinese,4.3,2,900,108,0.3
5784,"ice cream, desserts",ice cream,3.3,1,400,39,0.3
5783,ice cream,ice cream,3.5,1,300,39,0.3
800,"north indian, mughlai, chinese",north indian,3.6,3,1500,447,0.7518796992481203
73,"chinese, thai, japanese",chinese,3.9,3,1200,768,0.8345864661654135
308537,"ice cream, desserts",ice cream,3.8,1,200,154,0.3
803,"north indian, mughlai, chinese",north indian,3.8,3,1700,337,0.6766917293233082
103,north indian,north indian,3.8,3,1200,600,0.7368421052631579
18421051,north indian,north indian,4.4,3,1600,64,0.3
799,"north indian, mughlai",north indian,4.4,3,1500,4373,0.7218045112781954
801,north indian,north indian,4.1,3,1500,1157,0.7669172932330827
308845,street food,street food,2.9,1,250,5,0.3
306826,"south indian, chinese",south indian,2.9,1,350,4,0.3
18432030,"north indian, chinese",north indian,0.0,1,350,0,0.3
18466825,south indian,south indian,0.0,1,300,1,0.3
18491638,south indian,south indian,0.0,1,300,1,0.3
18499474,"pizza, fast food",pizza,0.0,2,700,0,0.3
18440169,"north indian, chinese",north indian,0.0,1,250,0,0.3
18393448,"beverages, healthy food",beverages,0.0,1,250,0,0.3
18294222,"street food, chinese",street food,0.0,1,200,0,0.3
18232109,biryani,biryani,0.0,2,500,0,0.3
303468,mithai,mithai,0.0,1,250,1,0.3
18289272,north indian,north indian,0.0,1,200,0,0.3
18440436,biryani,biryani,0.0,1,350,0,0.3
18372299,pizza,pizza,0.0,2,600,0,0.3
18244429,north indian,north indian,0.0,1,200,0,0.3
18449949,north indian,north indian,0.0,1,150,0,0.3
311199,north indian,north indian,0.0,1,300,3,0.3
300801,"mughlai, fast food",mughlai,0.0,1,300,1,0.3
18293989,bakery,bakery,0.0,1,250,0,0.3
18440163,"mughlai, north indian",mughlai,0.0,1,350,0,0.3
18303817,fast food,fast food,2.7,1,350,30,0.3
312913,"pizza, fast food",pizza,2.9,2,500,38,0.3
5645,"chinese, north indian",chinese,2.8,1,400,53,0.3
312387,"bakery, fast food",bakery,3.1,1,250,15,0.3
5594,cafe,cafe,3.3,1,450,40,0.3
18175309,bakery,bakery,3.3,1,350,14,0.3
312990,"north indian, mughlai, chinese",north indian,3.3,2,600,49,0.3
18233577,"ice cream, desserts",ice cream,3.3,1,200,21,0.3
309836,bakery,bakery,3.2,1,300,9,0.3
7692,"chinese, fast food",chinese,2.9,1,300,44,0.3
18224548,pizza,pizza,3.1,2,500,24,0.3
213,"pizza, fast food",pizza,3.2,2,700,111,0.8872180451127819
7488,"raw meats, north indian, fast food",raw meats,3.3,1,350,51,0.3
18356817,"fast food, italian, pizza",fast food,3.4,1,300,23,0.3
1987,"mithai, street food",mithai,3.4,1,100,46,0.3
18241871,"chinese, thai",chinese,3.2,2,700,50,0.3
300337,fast food,fast food,3.2,1,150,34,0.3
18232113,north indian,north indian,3.4,1,400,27,0.3
303018,north indian,north indian,3.1,1,300,27,0.3
300318,north indian,north indian,2.9,2,600,37,0.3
18070479,"north indian, chinese, fast food",north indian,3.3,2,500,31,0.3
9956,"fast food, burger",fast food,3.3,2,500,94,0.3
5652,south indian,south indian,3.2,1,250,37,0.3
7330,"south indian, fast food",south indian,3.0,1,300,43,0.3
4801,north indian,north indian,3.4,2,700,46,0.3
9853,"pizza, fast food",pizza,3.4,2,800,75,0.3
308929,"italian, pizza, fast food",italian,3.1,2,800,58,0.3
300344,fast food,fast food,2.7,1,200,36,0.3
18372287,"bakery, desserts, fast food",bakery,2.7,1,450,16,0.3
18198449,"north indian, south indian, chinese",north indian,3.3,1,400,31,0.3
300343,"north indian, chinese",north indian,3.4,2,650,39,0.3
300323,"desserts, fast food, chinese",desserts,3.2,1,350,92,0.3
2366,"north indian, chinese",north indian,2.5,2,600,78,0.3
300334,street food,street food,2.6,1,150,49,0.3
300321,"north indian, mughlai",north indian,3.2,1,450,49,0.3
5655,"south indian, chinese",south indian,3.4,1,250,35,0.3
7274,"south indian, chinese",south indian,2.7,1,250,27,0.3
9670,"south indian, north indian, chinese",south indian,3.2,2,800,95,0.3
311957,chinese,chinese,3.4,1,200,65,0.3
1990,"chinese, fast food",chinese,2.8,1,300,29,0.3
18279470,"north indian, chinese, fast food",north indian,3.2,2,550,32,0.3
307965,mughlai,mughlai,3.6,2,500,40,0.3
18336183,"biryani, north indian",biryani,3.8,1,400,63,0.3
18472416,north indian,north indian,3.5,2,700,18,0.3
306636,"fast food, street food",fast food,3.6,1,300,52,0.3
300335,"north indian, mughlai",north indian,3.5,1,350,107,0.3
311379,"north indian, mughlai",north indian,3.8,2,550,105,0.3
18379474,north indian,north indian,3.6,2,600,29,0.3
309307,street food,street food,3.5,1,200,75,0.3
312425,fast food,fast food,3.5,1,400,76,0.3
7291,"bakery, fast food",bakery,3.6,1,300,108,0.3
18163915,"north indian, chinese, fast food",north indian,3.6,2,600,75,0.3
18233583,"biryani, north indian",biryani,2.1,1,300,68,0.3
310630,"chinese, fast food",chinese,2.2,1,400,43,0.3
7271,"north indian, chinese, mughlai",north indian,2.1,2,700,45,0.3
18138442,"american, fast food, salad, healthy food",american,2.3,2,500,31,0.3
308559,"north indian, continental, chinese",north indian,3.1,3,1200,18,0.3
18358841,"fast food, desserts",fast food,2.8,1,400,15,0.3
18397140,"north indian, mughlai, chinese",north indian,3.0,2,500,5,0.3
18168171,"chinese, north indian",chinese,2.8,1,450,55,0.3
18458961,north indian,north indian,3.2,1,400,12,0.3
18208914,"bakery, desserts, fast food",bakery,3.4,2,500,27,0.3
18231410,"bakery, desserts",bakery,3.7,1,300,59,0.3
18037850,"ice cream, desserts",ice cream,3.5,1,400,65,0.3
307501,"north indian, kashmiri, mughlai",north indian,2.6,4,2000,67,0.3
3362,"north indian, chinese, seafood",north indian,3.4,3,1100,67,0.3
18424879,chinese,chinese,2.8,1,300,7,0.3
18363074,north indian,north indian,3.1,1,100,4,0.3
18386078,bakery,bakery,3.0,1,300,4,0.3
313146,"north indian, chinese",north indian,3.2,1,350,9,0.3
3967,"north indian, mughlai",north indian,2.6,2,650,113,0.3
18378050,"continental, italian, north indian, lebanese",continental,2.8,3,1600,27,0.3
309685,"street food, south indian",street food,2.8,1,400,63,0.3
8940,north indian,north indian,3.2,2,650,29,0.3
300672,"north indian, south indian, chinese, fast food",north indian,3.2,2,500,161,0.3
313355,"north indian, mughlai, chinese",north indian,3.2,1,400,38,0.3
2958,"north indian, mughlai",north indian,2.5,2,600,75,0.3
304093,"north indian, mughlai",north indian,3.2,2,600,45,0.3
6453,chinese,chinese,2.9,1,450,60,0.3
18456456,"north indian, chinese, continental, thai",north indian,3.3,3,1000,10,0.3
18306511,"bakery, fast food, chinese",bakery,3.4,1,250,33,0.3
214,"pizza, fast food",pizza,3.2,2,700,73,0.8421052631578947
3892,"pizza, fast food",pizza,2.6,2,700,65,0.3
300873,"chinese, fast food",chinese,3.3,1,400,72,0.3
307419,"north indian, chinese",north indian,2.5,2,600,7,0.3
5862,"ice cream, desserts",ice cream,3.1,1,400,36,0.3
18477957,"ice cream, desserts",ice cream,2.9,1,400,6,0.3
18398575,"mithai, street food",mithai,3.0,1,200,5,0.3
1123,"ice cream, desserts",ice cream,3.1,1,150,41,0.3
313443,"north indian, mughlai",north indian,2.8,2,500,20,0.3
306816,"ice cream, desserts",ice cream,3.1,1,200,12,0.3
312471,"desserts, bakery, fast food",desserts,3.1,1,400,25,0.3
194,"fast food, burger",fast food,3.3,2,500,58,0.7894736842105263
1959,"north indian, mughlai",north indian,2.8,2,600,49,0.3
17977763,fast food,fast food,3.2,1,350,31,0.3
8941,"north indian, chinese",north indian,3.2,1,400,39,0.3
308607,"chinese, fast food",chinese,2.7,2,500,43,0.3
313442,"chinese, fast food",chinese,2.7,2,500,7,0.3
18358201,"chinese, italian, continental",chinese,3.1,2,600,15,0.3
5392,"north indian, chinese",north indian,3.3,1,400,110,0.3
312334,"north indian, chinese",north indian,3.3,2,550,31,0.3
18396440,"north indian, mughlai, chinese",north indian,2.6,2,500,4,0.3
3966,north indian,north indian,2.6,2,750,48,0.3
304389,chinese,chinese,2.9,1,400,9,0.3
18175260,"north indian, chinese, italian",north indian,3.3,2,600,24,0.3
18057827,"north indian, mughlai",north indian,2.7,1,400,8,0.3
8961,"north indian, mughlai",north indian,3.1,2,600,26,0.3
312327,chinese,chinese,3.1,1,400,13,0.3
306809,"north indian, fast food",north indian,3.2,2,500,158,0.3
9792,"north indian, mughlai",north indian,3.0,2,600,80,0.3
18218787,"cafe, north indian, chinese",cafe,3.4,2,600,25,0.3
311512,"american, fast food, salad, healthy food",american,3.3,2,500,77,0.3
18421020,"north indian, continental, chinese",north indian,3.4,3,1000,21,0.3
308364,"bakery, desserts",bakery,3.0,1,400,7,0.3
307276,"bakery, fast food, chinese",bakery,3.3,1,300,85,0.3
18350101,north indian,north indian,3.3,2,500,128,0.3
18361220,"chinese, fast food",chinese,3.0,1,250,4,0.3
311576,fast food,fast food,3.0,1,100,5,0.3
300836,"street food, north indian",street food,3.3,1,300,34,0.3
18265418,"north indian, chinese, fast food",north indian,3.1,2,600,19,0.3
18017253,"bakery, desserts, fast food",bakery,3.7,1,350,71,0.3
300872,mithai,mithai,3.9,1,100,91,0.3
3333,"mithai, street food",mithai,3.5,1,250,26,0.3
6451,"south indian, chinese",south indian,3.6,1,300,93,0.3
6454,"raw meats, north indian, fast food",raw meats,3.6,1,350,68,0.3
18476960,"chinese, continental",chinese,3.6,1,350,40,0.3
18398592,"hyderabadi, fast food",hyderabadi,3.9,1,300,63,0.3
18265676,"continental, north indian",continental,3.9,2,600,92,0.3
3080,"mughlai, north indian, chinese",mughlai,3.6,2,700,103,0.3
313173,"fast food, healthy food",fast food,3.7,2,600,105,0.3
18476896,bakery,bakery,3.5,1,300,10,0.3
306011,street food,street food,3.7,1,100,57,0.3
4683,north indian,north indian,3.6,2,500,79,0.3
18222572,"bakery, fast food",bakery,3.9,1,300,72,0.3
18464054,fast food,fast food,3.6,1,400,27,0.3
8964,bakery,bakery,3.5,1,200,33,0.3
18322667,"chinese, beverages",chinese,3.5,1,350,32,0.3
311209,"north indian, biryani, chinese, fast food",north indian,3.6,2,950,379,0.3
6449,street food,street food,3.5,1,100,98,0.3
